onetsoccode,Image_Generation_AIOE,Language_Modeling_AIOE
19-1029.03,1.0265547593939484,0.9716221816733849
19-1029.03,1.0265547593939484,0.6969865422072862
19-1029.03,1.0265547593939484,0.9027881652888085
19-1029.03,1.0265547593939484,0.5849391494323639
19-1029.04,0.8865399314252528,0.9716221816733849
19-1029.04,0.8865399314252528,0.6969865422072862
19-1029.04,0.8865399314252528,0.9027881652888085
19-1029.04,0.8865399314252528,0.5849391494323639
19-1031.00,0.1613406232245991,-0.0744739670926656
19-1031.00,0.1613406232245991,0.03761935283817926
19-1031.00,0.1613406232245991,0.16372551203860078
19-1031.02,0.4680307015676171,-0.0744739670926656
19-1031.02,0.4680307015676171,0.03761935283817926
19-1031.02,0.4680307015676171,0.16372551203860078
19-1031.03,0.006366713882238398,-0.0744739670926656
19-1031.03,0.006366713882238398,0.03761935283817926
19-1031.03,0.006366713882238398,0.16372551203860078
19-1032.00,0.31537752457004786,-0.26539746497148964
19-1041.00,1.4423101905191686,1.2947222505317884
19-1042.00,1.1128362330939623,0.974458585311695
19-2011.00,1.8032089347762552,0.9770884413270842
19-2012.00,1.6477647279184695,1.056395686654337
19-2021.00,1.305519751239795,1.2791489662308637
19-2031.00,0.7894755802806104,0.3897279359012291
19-2032.00,1.6346084803077223,0.9298398031458848
19-2041.00,1.140116899066478,0.9391435006422134
19-2041.00,1.140116899066478,1.3571239773832215
19-2041.00,1.140116899066478,0.48593694318650815
19-2041.00,1.140116899066478,1.2379899816766347
19-2041.01,1.330935004404128,0.9391435006422134
19-2041.01,1.330935004404128,1.3571239773832215
19-2041.01,1.330935004404128,0.48593694318650815
19-2041.01,1.330935004404128,1.2379899816766347
19-2041.02,0.9227165981693444,0.9391435006422134
19-2041.02,0.9227165981693444,1.3571239773832215
19-2041.02,0.9227165981693444,0.48593694318650815
19-2041.02,0.9227165981693444,1.2379899816766347
19-2041.03,1.394206569438488,0.9391435006422134
19-2041.03,1.394206569438488,1.3571239773832215
19-2041.03,1.394206569438488,0.48593694318650815
19-2041.03,1.394206569438488,1.2379899816766347
19-2042.00,1.058714611772014,0.617583852623566
19-2043.00,0.7733146934788134,0.4768900141287654
19-2099.01,1.413462894419771,0.8755778903595801
19-3011.00,0.662281226166782,1.4398997657453967
19-3011.00,0.662281226166782,1.2495695152242692
19-3011.01,1.08734056908006,1.4398997657453967
19-3011.01,1.08734056908006,1.2495695152242692
19-3022.00,1.1566128700972167,1.20907541920537
19-3032.00,1.1725039347043638,1.4056568081185332
19-3033.00,0.5214446624790646,1.6295562527137275
19-3034.00,0.5556099915548359,1.4619280357678364
19-3039.02,0.5563254356923749,1.2749013415943586
19-3039.02,0.5563254356923749,1.179908185531692
19-3039.03,0.7230929043749608,1.2749013415943586
19-3039.03,0.7230929043749608,1.179908185531692
19-3041.00,0.5442672148503889,1.6193583463378816
19-3051.00,1.5057417717898194,1.0388862145449924
19-3091.00,0.9845773382244789,1.047363211018871
19-3092.00,1.4790697389108935,1.2625937954426334
19-3093.00,0.14416177168661742,1.423732809168762
19-3094.00,0.38881608703785814,1.649019700065504
19-3099.01,1.9341835611648714,1.0503057252434016
19-4012.00,-0.12380850435226602,-0.5733888029694261
19-4012.00,-0.12380850435226602,-0.10573496112196173
19-4012.01,0.6780574806235254,-0.5733888029694261
19-4012.01,0.6780574806235254,-0.10573496112196173
19-4013.00,0.5112021202784828,0.22108558390475308
19-4021.00,0.49396202123454197,0.049874782166395466
19-4031.00,0.2540529072954733,-0.14914562205686285
19-4042.00,0.3654910942330391,-0.12580569316683196
19-4043.00,0.41718038236382804,-0.15478239747449815
19-4051.00,0.019500699413702857,-0.3396127090215412
19-4051.00,0.019500699413702857,-0.004971010390430788
19-4051.02,0.3905175038141538,-0.3396127090215412
19-4051.02,0.3905175038141538,-0.004971010390430788
19-4061.00,1.18195222798128,1.066271254454128
19-4071.00,-0.22023791579363897,-0.8546404777622949
19-4092.00,0.6123291260496552,-0.09684541419985948
19-4099.01,0.19328905420388057,-0.06952374694207329
19-4099.01,0.19328905420388057,0.45758459158856746
19-4099.03,1.5404132826410912,-0.06952374694207329
19-4099.03,1.5404132826410912,0.45758459158856746
19-5011.00,0.9002204579894216,0.5198440251511841
19-5012.00,0.4261084844774403,0.20689456355197472
21-1011.00,0.15692752006699165,0.897306477582404
21-1012.00,0.7099396567566848,1.5310807438208123
21-1013.00,0.7976010396669412,1.5448482328582571
21-1014.00,0.4600320392853926,1.4225398248343575
21-1015.00,0.2673688689809648,1.2984462780788861
21-1021.00,0.08288356466284562,0.8838931999606434
21-1022.00,0.16134835892685642,1.2272148048691827
21-1023.00,0.4668095154909703,1.3127899905667424
21-1091.00,-0.030041731752759444,0.8953188509802285
21-1092.00,-0.6976390757401164,0.48604751870873186
21-1093.00,0.33163474823015116,0.8307495643004172
21-1094.00,-0.2768331470984722,0.05181929239897906
21-2011.00,0.5421059714815525,1.5776166977021508
21-2021.00,0.6900601209504627,1.2867425019317997
23-1011.00,0.8624044385564201,1.5263115656710367
23-1012.00,0.809182338408368,1.405678673423758
23-1021.00,0.4898200786379371,1.5526794490261961
23-1022.00,0.3684028535149444,1.6204754578173148
23-1023.00,0.8522431478508289,1.6719531849304685
23-2011.00,0.7887124679768237,1.1883397882822264
23-2093.00,0.4989686946819432,1.3159540643544907
25-1011.00,0.2597750834706549,1.5527854011562017
